application_id,age,education,employment_type,marital_status,dependents,monthly_income,loan_amount,loan_term,interest_rate,loan_purpose,credit_score,credit_history_length,existing_loans,existing_debt,credit_inquiries,payment_history_pct,late_payments,bankruptcy_history,home_ownership,employment_length,default,application_date
APP012954,57,Bachelor,Full-Time,Married,2,27599.9,311836.32,12,24.9,Business,527,3.4,4,36278.85,2,80.94,1,0,Rent,8.8,0,2020-07-04
APP012955,29,Master,Part-Time,Single,3,50000.0,434608.51,72,21.42,Debt Consolidation,710,13.0,2,117630.88,3,83.46,2,0,Own,9.2,0,2021-03-24
APP012956,18,High School,Self-Employed,Married,1,46515.56,244169.79,60,22.06,Business,730,1.7,1,161436.06,1,68.69,2,0,Rent,11.9,0,2021-04-30
APP012957,35,High School,Self-Employed,Married,0,50000.0,500000.0,36,17.88,Home,608,4.1,4,158526.79,1,79.42,0,0,Rent,3.9,0,2023-09-25
APP012958,35,High School,Full-Time,Married,1,47603.05,451047.39,72,18.36,Home,675,0.5,2,130964.87,3,78.8,4,0,Mortgage,10.6,0,2023-09-29
APP012959,43,Master,Part-Time,Married,3,30386.64,137171.7,48,16.91,Auto,850,5.9,1,125269.97,2,77.54,1,0,Mortgage,0.7,0,2020-09-12
APP012960,53,Bachelor,Full-Time,Married,2,50000.0,500000.0,36,21.6,Medical,601,8.5,1,94452.41,2,86.3,4,0,Own,6.6,0,2021-06-08
APP012961,27,Bachelor,Full-Time,Married,1,28008.23,203426.8,48,14.36,Personal,683,3.0,1,18345.48,1,61.83,2,0,Mortgage,6.5,0,2023-10-08
APP012962,50,High School,Full-Time,Single,0,50000.0,375040.69,12,24.93,Home,754,10.3,1,197072.02,0,88.85,4,0,Rent,4.6,0,2020-11-01
APP012963,34,Bachelor,Full-Time,Married,2,32271.49,472945.6,24,11.8,Business,671,2.8,1,133435.66,2,70.11,1,0,Own,3.0,0,2020-09-27
APP012964,61,Master,Full-Time,Single,2,50000.0,500000.0,36,14.06,Home,770,11.2,2,232344.21,1,73.2,0,0,Rent,0.5,0,2021-05-13
APP012965,18,High School,Unemployed,Married,0,13781.2,55925.24,48,11.14,Business,708,6.5,3,50057.17,1,74.95,0,0,Own,5.7,0,2020-03-04
APP012966,49,Master,Part-Time,Divorced,0,19074.2,162566.54,12,14.61,Debt Consolidation,717,3.9,3,73342.06,1,96.33,5,0,Mortgage,14.4,1,2022-05-01
APP012967,27,Bachelor,Full-Time,Single,0,24959.64,83376.92,24,16.6,Home,736,10.6,0,0.0,5,86.71,0,0,Mortgage,2.8,0,2020-03-09
APP012968,36,Bachelor,Full-Time,Married,0,29073.92,386690.8,24,8.3,Medical,707,2.9,0,0.0,2,60.47,1,0,Mortgage,8.1,0,2020-09-19
APP012969,20,Bachelor,Full-Time,Single,2,50000.0,314550.73,36,21.21,Debt Consolidation,794,6.6,3,156920.39,1,72.36,0,0,Own,5.1,0,2021-07-08
APP012970,28,Master,Part-Time,Single,2,16483.8,192018.94,72,22.17,Medical,679,6.4,1,32506.22,1,65.44,2,0,Mortgage,7.1,0,2020-12-03
APP012971,40,High School,Full-Time,Widowed,2,42976.28,280384.72,24,13.55,Education,718,10.9,2,140901.38,0,87.47,3,1,Mortgage,8.5,0,2021-06-09
APP012972,29,High School,Unemployed,Married,2,50000.0,365063.06,24,18.02,Education,736,9.1,0,0.0,1,97.63,0,0,Mortgage,8.1,0,2021-07-06
APP012973,27,Vocational,Part-Time,Married,5,17339.71,144053.51,36,13.34,Education,603,6.2,1,21550.33,3,77.66,1,0,Mortgage,8.1,0,2021-09-15
APP012974,22,High School,Full-Time,Single,1,27306.7,310809.61,48,11.05,Personal,708,2.8,5,58793.79,5,76.99,2,0,Rent,10.8,0,2020-05-31
APP012975,25,Bachelor,Part-Time,Single,0,37640.89,324610.98,36,18.18,Business,535,11.8,0,0.0,3,81.18,2,0,Own,6.8,0,2020-08-02
APP012976,45,Bachelor,Full-Time,Single,5,25727.81,328414.42,24,17.99,Debt Consolidation,649,1.3,2,96275.85,1,92.09,1,0,Own,0.6,0,2020-09-02
APP012977,37,High School,Full-Time,Widowed,2,50000.0,500000.0,24,13.63,Business,703,8.4,0,0.0,2,78.61,2,0,Rent,8.6,0,2022-05-02
APP012978,37,High School,Full-Time,Single,2,24921.6,264538.49,36,20.65,Medical,663,4.3,2,87030.49,4,74.65,1,0,Own,2.6,0,2022-03-01
APP012979,40,Vocational,Full-Time,Married,1,50000.0,465351.5,36,5.68,Education,635,8.9,4,45713.06,1,76.68,1,0,Mortgage,13.3,0,2022-01-22
APP012980,25,Bachelor,Full-Time,Single,2,50000.0,500000.0,72,22.27,Business,613,8.2,1,28902.45,2,60.93,1,0,Rent,2.7,0,2022-11-27
APP012981,53,Master,Self-Employed,Married,3,38764.73,433758.47,36,20.71,Education,767,10.3,2,115990.91,4,85.75,5,0,Rent,7.9,0,2021-07-26
APP012982,43,Bachelor,Full-Time,Married,0,47824.31,475837.54,36,10.7,Auto,735,13.4,1,37130.44,1,95.54,3,0,Rent,3.5,0,2022-08-05
APP012983,28,Bachelor,Full-Time,Married,2,50000.0,448714.18,12,14.74,Business,681,8.6,1,203764.64,3,82.76,2,0,Own,8.5,0,2023-04-26
APP012984,51,Bachelor,Part-Time,Single,2,20361.37,230213.62,60,11.16,Personal,698,8.5,0,0.0,1,73.62,2,0,Rent,3.4,0,2020-05-14
APP012985,53,High School,Part-Time,Single,3,20055.55,193006.86,72,21.61,Medical,599,14.0,0,0.0,1,84.61,1,0,Mortgage,2.3,0,2023-09-01
APP012986,58,Bachelor,Full-Time,Single,1,50000.0,500000.0,48,11.76,Debt Consolidation,708,6.7,0,0.0,3,65.82,1,0,Mortgage,8.0,0,2022-01-06
APP012987,38,PhD,Part-Time,Single,2,15158.6,120130.27,60,10.69,Medical,822,2.9,3,57720.56,1,82.95,1,0,Rent,4.6,0,2020-08-18
APP012988,39,Bachelor,Part-Time,Single,0,15657.03,178255.55,48,22.04,Debt Consolidation,713,9.5,1,61586.75,4,88.76,0,0,Other,0.9,0,2021-08-19
APP012989,50,High School,Full-Time,Married,0,40824.52,500000.0,36,12.25,Business,627,6.8,3,141565.83,2,67.51,2,0,Rent,5.9,0,2021-05-19
APP012990,18,High School,Full-Time,Single,1,50000.0,500000.0,60,15.16,Medical,535,5.3,1,222579.76,1,72.59,2,0,Own,6.0,0,2020-06-29
APP012991,41,Master,Full-Time,Divorced,1,22916.7,200966.29,12,11.05,Debt Consolidation,656,12.2,0,0.0,3,73.78,1,0,Mortgage,3.8,0,2021-03-28
APP012992,44,Bachelor,Full-Time,Married,3,50000.0,500000.0,24,11.23,Personal,705,3.0,0,0.0,1,86.77,0,0,Rent,2.4,0,2020-05-08
APP012993,18,High School,Part-Time,Single,1,50000.0,240331.89,48,5.35,Personal,578,8.5,3,205767.04,3,78.9,2,0,Rent,5.1,0,2021-02-10
APP012994,27,Master,Retired,Married,2,33574.35,436292.67,12,24.8,Debt Consolidation,629,1.5,2,159393.56,1,89.51,1,0,Mortgage,2.0,0,2020-08-01
APP012995,48,High School,Full-Time,Single,2,50000.0,379546.11,60,14.48,Personal,643,4.7,0,0.0,3,84.93,0,0,Other,3.3,0,2021-04-02
APP012996,51,High School,Full-Time,Single,2,12837.58,181016.04,60,19.99,Home,576,8.8,1,15117.26,4,96.99,1,0,Mortgage,9.6,1,2022-09-04
APP012997,57,Vocational,Full-Time,Single,3,50000.0,398749.39,36,14.66,Personal,753,7.0,5,106527.76,1,88.72,2,0,Own,4.7,0,2020-07-03
APP012998,40,High School,Part-Time,Single,4,11759.48,67864.87,48,8.37,Personal,692,6.8,0,0.0,1,63.5,0,0,Mortgage,1.0,0,2021-02-15
APP012999,57,Master,Full-Time,Single,2,28943.07,359399.86,24,19.11,Business,802,1.0,4,99148.68,0,87.44,0,0,Rent,1.3,0,2021-01-27
APP013000,28,High School,Full-Time,Married,0,50000.0,209378.99,36,13.12,Personal,694,1.4,1,224569.0,4,57.76,0,0,Rent,1.5,0,2020-12-28
APP013001,65,Bachelor,Full-Time,Married,2,39370.16,171943.65,12,8.68,Business,643,11.1,1,30722.12,2,83.32,0,0,Mortgage,12.7,0,2022-01-18
APP013002,49,Master,Retired,Single,2,17736.15,176040.66,60,18.66,Medical,618,4.8,2,50561.04,4,97.1,1,1,Rent,3.0,0,2021-03-31
APP013003,18,Bachelor,Full-Time,Single,0,41604.02,461347.58,36,7.58,Medical,702,12.1,2,102684.13,2,72.15,2,0,Mortgage,2.4,0,2021-04-24
APP013004,34,Vocational,Part-Time,Divorced,4,23079.48,109293.47,48,13.22,Home,690,6.0,2,84011.91,4,78.56,1,0,Rent,7.4,0,2021-09-17
APP013005,30,Bachelor,Full-Time,Married,1,49317.54,212672.94,36,9.62,Education,617,3.2,0,0.0,1,69.53,3,0,Mortgage,3.1,0,2022-10-29
APP013006,29,Master,Full-Time,Single,0,50000.0,500000.0,24,13.22,Home,656,2.6,1,152546.58,2,85.49,0,0,Rent,3.4,0,2023-05-16
APP013007,34,Bachelor,Part-Time,Married,3,12432.37,150368.27,24,16.2,Personal,633,5.7,2,46630.95,2,85.53,2,0,Mortgage,20.4,0,2023-01-05
APP013008,47,Bachelor,Full-Time,Divorced,2,23254.02,255756.25,48,20.61,Personal,637,1.5,1,22527.21,3,71.92,1,0,Own,5.4,0,2022-12-27
APP013009,58,Master,Full-Time,Married,3,50000.0,500000.0,24,15.26,Education,601,2.4,2,164614.47,2,95.85,2,0,Rent,3.8,0,2023-06-15
APP013010,52,Master,Retired,Married,4,45908.06,466378.04,48,10.95,Business,608,17.0,0,0.0,0,75.86,1,0,Rent,4.4,0,2021-05-08
APP013011,32,High School,Self-Employed,Single,2,50000.0,500000.0,24,22.52,Home,717,7.2,1,210272.69,2,83.56,1,0,Own,3.6,0,2020-03-09
APP013012,21,High School,Full-Time,Married,4,47812.82,454184.06,60,9.48,Home,585,4.0,0,0.0,1,71.59,1,0,Own,11.7,1,2023-06-06
APP013013,44,Bachelor,Full-Time,Widowed,1,50000.0,500000.0,36,24.83,Home,599,7.8,1,190531.4,2,95.81,1,0,Other,10.0,0,2023-11-08
APP013014,39,High School,Self-Employed,Married,3,21499.55,257435.9,72,12.25,Education,733,7.2,2,91817.02,1,38.62,1,0,Rent,1.9,0,2021-08-30
APP013015,35,Master,Full-Time,Single,5,50000.0,352252.4,48,19.3,Personal,759,3.6,3,186692.24,2,59.63,2,0,Mortgage,3.5,0,2022-02-19
APP013016,50,Master,Part-Time,Single,1,50000.0,307148.61,36,8.62,Personal,769,3.3,3,81213.85,2,82.97,3,0,Mortgage,8.9,0,2021-04-15
APP013017,36,High School,Retired,Single,1,15073.8,180007.29,48,9.56,Business,632,6.5,2,64762.92,3,70.8,5,0,Mortgage,3.8,0,2023-01-11
APP013018,48,Bachelor,Full-Time,Single,2,37797.41,391293.45,36,12.7,Debt Consolidation,644,5.0,0,0.0,1,78.07,2,0,Own,5.1,0,2023-03-02
APP013019,24,High School,Self-Employed,Single,3,49526.43,500000.0,24,8.09,Medical,608,2.5,0,0.0,4,88.24,2,0,Own,2.6,0,2020-05-21
APP013020,18,High School,Self-Employed,Married,1,50000.0,500000.0,48,24.69,Personal,771,9.3,5,143997.59,3,90.46,2,0,Mortgage,7.2,0,2022-08-06
APP013021,45,Master,Full-Time,Married,0,45209.94,282257.16,48,17.83,Business,717,2.4,0,0.0,2,66.58,2,0,Other,6.7,0,2023-09-20
APP013022,22,Bachelor,Self-Employed,Married,3,50000.0,500000.0,36,14.66,Debt Consolidation,612,4.3,0,0.0,2,82.64,0,0,Rent,5.6,0,2023-11-06
APP013023,40,High School,Part-Time,Married,4,13648.69,179531.18,24,20.59,Medical,558,8.0,0,0.0,0,76.68,1,0,Own,0.7,0,2023-12-18
APP013024,47,High School,Unemployed,Married,0,10277.72,139964.47,36,18.47,Personal,544,1.6,0,0.0,0,92.01,2,0,Mortgage,2.5,0,2023-07-26
APP013025,50,High School,Part-Time,Single,3,18275.58,99010.42,36,21.14,Business,590,2.9,1,51092.3,2,98.21,3,0,Rent,5.6,0,2022-06-22
APP013026,45,High School,Self-Employed,Divorced,2,50000.0,500000.0,12,9.17,Debt Consolidation,738,0.3,1,225247.15,3,78.56,2,0,Own,0.6,0,2022-05-15
APP013027,40,Vocational,Self-Employed,Divorced,2,47986.81,356063.86,36,24.41,Home,653,6.8,0,0.0,0,94.4,2,0,Rent,2.4,0,2021-09-25
APP013028,47,Bachelor,Part-Time,Married,3,50000.0,182740.1,48,14.07,Debt Consolidation,816,5.8,0,0.0,1,65.18,1,0,Mortgage,3.3,0,2023-03-29
APP013029,43,Bachelor,Full-Time,Single,0,13390.36,130276.38,36,18.17,Debt Consolidation,757,7.2,1,60091.65,0,95.25,1,0,Own,1.9,0,2020-01-22
APP013030,39,High School,Full-Time,Widowed,3,50000.0,500000.0,24,8.92,Auto,663,5.7,5,95799.77,0,74.04,2,0,Mortgage,3.7,0,2021-10-20
APP013031,37,Bachelor,Full-Time,Married,2,50000.0,204040.43,24,24.34,Personal,539,3.6,0,0.0,3,82.09,0,0,Own,13.5,0,2021-08-13
APP013032,29,Master,Retired,Married,4,29489.44,352683.16,36,6.44,Education,808,4.2,2,37252.11,5,81.56,1,0,Mortgage,13.0,0,2023-08-21
APP013033,43,Bachelor,Full-Time,Divorced,4,50000.0,487218.59,36,14.76,Personal,809,8.1,0,0.0,5,74.86,2,1,Own,9.4,0,2022-04-29
APP013034,41,Bachelor,Self-Employed,Single,0,32891.78,229878.36,48,19.02,Home,621,5.5,3,98285.7,7,75.92,3,0,Own,3.8,0,2022-12-03
APP013035,39,Vocational,Unemployed,Single,0,5333.21,19722.99,36,11.75,Medical,735,2.9,4,26443.68,2,94.36,1,0,Rent,0.6,0,2022-09-29
APP013036,53,High School,Full-Time,Widowed,1,50000.0,492036.41,36,20.57,Education,584,2.4,2,122978.09,1,73.45,1,0,Own,8.7,0,2022-09-30
APP013037,36,High School,Full-Time,Married,2,50000.0,296531.85,48,23.81,Medical,676,6.9,0,0.0,3,74.04,1,0,Mortgage,4.0,0,2023-08-16
APP013038,40,Bachelor,Self-Employed,Single,2,50000.0,500000.0,36,17.97,Medical,686,8.0,0,0.0,2,82.39,5,0,Rent,6.4,0,2021-12-17
APP013039,59,Vocational,Full-Time,Single,4,33670.99,440333.28,60,14.72,Business,755,6.3,1,102051.87,2,98.52,2,0,Mortgage,0.9,0,2023-07-28
APP013040,47,Master,Full-Time,Married,3,38667.3,326253.69,24,7.0,Medical,664,2.2,0,0.0,1,79.98,0,0,Mortgage,20.8,0,2021-06-29
APP013041,27,Bachelor,Full-Time,Single,1,50000.0,500000.0,60,20.13,Home,757,6.3,0,0.0,1,78.03,0,0,Rent,3.5,0,2020-07-15
APP013042,43,Bachelor,Full-Time,Married,0,50000.0,500000.0,48,11.73,Education,644,1.5,0,0.0,2,89.6,2,0,Rent,9.9,0,2022-05-13
APP013043,46,High School,Full-Time,Married,1,16793.89,235279.62,12,9.1,Debt Consolidation,653,6.5,1,11449.72,2,87.29,0,0,Own,3.5,0,2023-03-07
APP013044,44,Vocational,Full-Time,Married,4,29497.52,374794.16,12,6.01,Personal,639,7.1,0,0.0,3,60.12,3,0,Rent,11.9,0,2020-10-27
APP013045,53,Bachelor,Self-Employed,Single,2,33054.6,390099.95,60,7.68,Education,706,6.2,3,88088.83,1,60.86,2,1,Rent,13.7,0,2021-03-24
APP013046,25,Bachelor,Full-Time,Married,2,34610.46,425739.23,24,10.97,Medical,740,5.4,2,23137.73,1,71.9,2,0,Rent,11.2,0,2023-07-01
APP013047,38,PhD,Full-Time,Single,3,50000.0,500000.0,36,5.45,Business,641,1.1,1,148686.78,2,76.34,2,0,Own,6.6,0,2023-05-05
APP013048,42,Master,Full-Time,Married,0,50000.0,303808.0,24,7.74,Education,735,2.7,3,174923.37,1,81.96,0,0,Mortgage,5.0,0,2021-08-18
APP013049,18,Bachelor,Full-Time,Married,2,50000.0,188858.61,72,10.24,Business,553,11.2,2,231364.54,2,66.86,2,0,Own,1.9,1,2020-07-11
APP013050,45,Bachelor,Full-Time,Married,3,17385.38,186022.15,48,18.02,Home,752,5.0,2,53397.27,2,85.66,0,0,Rent,9.3,1,2022-04-17
APP013051,40,Master,Full-Time,Divorced,0,50000.0,267291.2,60,23.39,Debt Consolidation,765,3.9,0,0.0,3,76.32,0,1,Other,13.3,0,2022-08-27
APP013052,43,Master,Self-Employed,Single,1,50000.0,500000.0,60,13.71,Personal,744,7.9,3,208322.77,5,78.66,0,0,Own,3.1,0,2022-01-04
APP013053,49,Bachelor,Full-Time,Single,1,50000.0,416937.29,48,19.38,Debt Consolidation,677,2.2,5,226737.58,5,84.03,4,0,Own,1.1,0,2020-12-31
APP013054,50,Master,Part-Time,Single,3,42183.88,500000.0,60,12.48,Business,542,3.1,1,69205.67,0,91.22,1,0,Own,11.1,0,2023-07-04
APP013055,37,Bachelor,Full-Time,Married,1,50000.0,189853.25,36,9.25,Debt Consolidation,706,5.6,1,70603.93,0,83.98,2,0,Own,4.3,0,2021-10-31
APP013056,46,Bachelor,Unemployed,Married,0,17926.2,198635.1,72,14.3,Debt Consolidation,662,2.6,2,19614.74,2,54.12,1,0,Rent,3.4,0,2020-12-24
APP013057,49,High School,Self-Employed,Divorced,0,50000.0,500000.0,12,19.21,Home,594,7.5,0,0.0,4,76.89,3,0,Mortgage,5.0,0,2021-08-27
APP013058,27,Bachelor,Retired,Single,5,29887.99,331166.93,24,9.71,Auto,633,6.0,1,26188.3,1,65.74,2,0,Rent,8.9,0,2023-01-22
APP013059,62,Master,Retired,Married,3,30870.18,131591.73,48,20.04,Debt Consolidation,703,13.2,0,0.0,3,84.52,3,0,Rent,8.8,0,2023-04-02
APP013060,41,Bachelor,Part-Time,Married,2,49812.36,273822.34,36,20.65,Home,725,7.9,1,69729.93,4,71.54,0,0,Own,2.0,0,2020-07-04
APP013061,52,PhD,Part-Time,Single,4,21166.33,155763.64,36,21.26,Debt Consolidation,521,5.8,1,91218.18,2,92.52,3,0,Other,6.5,0,2023-05-09
APP013062,32,Bachelor,Full-Time,Single,2,48323.95,159465.72,60,24.05,Auto,490,3.0,2,39420.58,0,91.2,0,0,Own,4.1,0,2022-12-05
APP013063,28,Master,Full-Time,Married,3,50000.0,335086.43,36,16.03,Debt Consolidation,850,8.0,1,122792.12,1,72.67,1,0,Mortgage,2.4,0,2022-07-13
APP013064,40,Bachelor,Full-Time,Married,2,50000.0,358801.06,36,10.18,Auto,735,2.2,1,203853.13,3,78.09,2,0,Own,1.5,1,2021-08-04
APP013065,38,Master,Full-Time,Divorced,0,32054.23,351100.61,60,23.3,Home,764,4.1,3,132861.35,2,74.51,1,0,Own,8.1,0,2020-02-21
APP013066,46,Master,Unemployed,Married,3,9237.01,113963.36,36,12.75,Home,537,2.8,0,0.0,2,93.14,1,0,Rent,5.0,0,2023-10-24
APP013067,28,High School,Full-Time,Single,0,50000.0,376580.85,12,11.28,Education,665,2.7,4,149174.99,5,95.15,0,0,Rent,5.6,1,2023-03-01
APP013068,44,Bachelor,Self-Employed,Divorced,2,35140.76,438899.51,48,23.89,Debt Consolidation,555,2.7,2,105017.01,2,68.05,2,0,Own,2.1,0,2023-08-11
APP013069,54,High School,Full-Time,Married,2,50000.0,457861.97,12,10.51,Home,670,4.2,0,0.0,2,97.96,4,0,Rent,8.0,0,2020-08-29
APP013070,20,Bachelor,Full-Time,Divorced,0,50000.0,411239.45,12,20.66,Education,598,6.2,2,67362.4,5,76.25,1,0,Own,5.2,0,2020-10-06
APP013071,43,Bachelor,Part-Time,Married,0,12837.35,46111.17,24,14.0,Education,665,4.4,4,42880.16,3,69.73,0,0,Rent,5.4,0,2023-03-19
APP013072,20,Vocational,Full-Time,Single,0,23686.37,129107.72,36,17.7,Home,688,10.0,0,0.0,0,91.78,0,0,Mortgage,14.0,0,2023-01-21
APP013073,34,PhD,Self-Employed,Married,1,37434.71,148203.42,72,19.09,Business,688,6.0,1,84724.53,2,78.74,1,0,Mortgage,9.0,1,2020-08-26
APP013074,47,Bachelor,Full-Time,Married,0,18385.17,91346.83,36,20.83,Business,762,6.1,0,0.0,3,82.02,1,0,Rent,2.3,0,2020-05-15
APP013075,21,High School,Self-Employed,Single,4,50000.0,500000.0,24,15.54,Personal,732,5.6,3,108010.83,4,83.37,2,0,Own,7.7,0,2022-11-25
APP013076,42,Master,Full-Time,Single,2,18309.88,268272.73,48,11.88,Medical,794,8.6,2,76764.01,4,84.35,0,0,Mortgage,3.7,0,2023-11-10
APP013077,38,Master,Full-Time,Single,1,36542.8,500000.0,48,21.3,Business,580,5.6,0,0.0,3,95.18,1,0,Mortgage,10.6,0,2023-11-25
APP013078,44,High School,Full-Time,Married,0,44713.47,386712.6,36,21.75,Personal,720,5.8,2,210960.99,3,78.75,3,0,Rent,3.3,0,2020-06-06
APP013079,32,High School,Full-Time,Single,3,12336.08,109260.68,36,14.69,Home,708,7.7,0,0.0,0,73.83,3,0,Mortgage,3.7,0,2023-06-12
APP013080,18,High School,Part-Time,Married,0,19606.36,213148.7,48,12.18,Medical,589,3.9,2,21948.5,2,79.7,1,1,Rent,4.3,0,2022-03-18
APP013081,50,Master,Full-Time,Married,3,50000.0,167339.69,48,7.84,Auto,616,1.9,2,180561.0,1,85.31,1,0,Rent,3.3,0,2022-12-21
APP013082,37,High School,Full-Time,Single,3,50000.0,467308.63,60,23.1,Debt Consolidation,706,3.5,1,75360.9,2,70.93,2,0,Mortgage,2.2,0,2023-04-15
APP013083,59,Bachelor,Full-Time,Divorced,3,47203.99,473282.02,60,6.51,Personal,703,6.0,3,72101.6,2,74.69,0,0,Mortgage,1.8,1,2020-02-27
APP013084,39,Bachelor,Retired,Married,2,28902.58,263572.07,12,8.49,Auto,543,4.3,3,107576.16,1,65.02,2,0,Own,6.3,0,2023-07-03
APP013085,28,Vocational,Full-Time,Married,3,50000.0,280956.88,24,18.65,Debt Consolidation,589,12.7,0,0.0,3,53.72,1,0,Mortgage,1.7,0,2022-12-14
APP013086,25,High School,Full-Time,Widowed,2,18391.35,55996.19,48,21.05,Education,692,2.6,5,52210.15,2,76.73,1,0,Rent,11.3,0,2022-06-07
APP013087,35,Master,Self-Employed,Married,0,47517.11,500000.0,24,24.18,Home,708,2.9,0,0.0,1,87.8,1,0,Other,13.3,0,2023-01-26
APP013088,54,High School,Full-Time,Married,3,22484.61,152255.71,24,10.26,Business,732,5.1,3,45321.53,3,78.6,1,0,Rent,3.4,0,2021-09-07
APP013089,54,Bachelor,Full-Time,Single,0,20780.64,138056.38,48,14.57,Education,729,3.6,2,81076.74,3,80.56,1,0,Own,2.1,0,2020-06-10
APP013090,41,High School,Retired,Married,2,11204.86,128519.57,36,23.08,Education,727,2.4,3,46152.37,3,61.65,1,0,Rent,9.1,0,2023-05-29
APP013091,27,Master,Part-Time,Married,2,6841.53,60942.42,36,22.55,Medical,619,11.2,0,0.0,1,92.15,0,0,Rent,3.8,0,2020-06-19
APP013092,40,Bachelor,Self-Employed,Single,4,50000.0,500000.0,36,21.41,Debt Consolidation,630,7.8,1,249850.27,2,73.91,2,0,Own,2.2,0,2023-10-26
APP013093,36,Master,Full-Time,Married,1,30756.78,125861.91,60,24.83,Business,611,3.9,1,101945.05,1,77.83,2,0,Mortgage,3.0,0,2020-03-19
APP013094,40,Bachelor,Self-Employed,Single,1,22583.18,225453.09,12,20.39,Home,687,5.7,2,78372.83,3,84.64,2,0,Mortgage,6.9,0,2020-05-31
APP013095,31,Bachelor,Self-Employed,Single,0,49571.93,322887.4,12,6.45,Business,677,8.5,2,151678.61,3,92.68,1,0,Mortgage,8.3,0,2021-02-14
APP013096,45,Vocational,Full-Time,Single,1,50000.0,367296.36,12,5.15,Medical,618,7.0,1,248829.33,1,71.49,2,0,Own,7.0,0,2021-12-27
APP013097,37,Master,Part-Time,Married,4,50000.0,270124.25,48,14.64,Medical,702,15.4,0,0.0,4,61.69,1,0,Mortgage,6.6,0,2021-01-05
APP013098,18,Master,Unemployed,Married,2,10537.49,127711.99,48,11.81,Medical,598,6.4,1,5618.7,2,81.57,1,0,Rent,9.6,0,2021-03-17
APP013099,46,Master,Self-Employed,Single,1,22903.03,165343.8,12,23.09,Business,664,4.0,0,0.0,2,92.84,0,0,Mortgage,3.5,0,2023-12-15
APP013100,67,Bachelor,Full-Time,Single,2,50000.0,205372.33,72,10.23,Personal,850,7.6,0,0.0,4,91.52,0,0,Own,4.6,0,2023-01-29
APP013101,52,Bachelor,Full-Time,Married,3,27753.6,283689.9,60,17.65,Business,654,3.0,1,70174.34,2,93.53,1,0,Rent,15.5,0,2020-09-13
APP013102,53,Bachelor,Part-Time,Single,3,14687.53,55254.71,48,6.92,Home,616,7.3,5,10055.85,3,68.9,1,0,Mortgage,6.7,0,2021-02-05
APP013103,38,Bachelor,Full-Time,Married,2,50000.0,323706.55,12,15.58,Business,652,5.0,0,0.0,6,92.51,2,0,Own,11.1,0,2022-10-22
APP013104,41,Bachelor,Unemployed,Single,4,34358.32,123955.46,60,12.9,Personal,750,10.8,1,123832.15,4,76.55,2,0,Other,1.1,0,2022-09-21
APP013105,29,Bachelor,Full-Time,Married,1,21512.04,117808.9,36,12.09,Debt Consolidation,588,7.3,0,0.0,2,74.31,0,0,Rent,4.4,0,2021-07-19
APP013106,18,Bachelor,Part-Time,Single,1,23692.4,263507.24,48,21.1,Personal,681,9.2,1,65564.65,1,91.21,0,0,Own,13.5,1,2020-08-14
APP013107,18,Vocational,Self-Employed,Single,1,32608.28,172565.74,60,10.46,Medical,689,6.7,1,120083.15,2,89.71,0,0,Rent,2.1,0,2020-03-23
APP013108,52,High School,Full-Time,Single,2,50000.0,473811.82,12,22.85,Auto,633,3.0,2,219992.33,1,85.48,2,0,Own,6.9,0,2020-03-01
APP013109,42,Bachelor,Retired,Divorced,3,50000.0,222703.77,24,23.92,Medical,709,7.3,3,60232.54,2,82.79,1,0,Own,3.1,0,2023-12-01
APP013110,46,Master,Full-Time,Married,2,50000.0,243855.9,36,10.86,Personal,589,4.6,0,0.0,0,87.06,4,0,Rent,1.2,0,2023-12-19
APP013111,35,Bachelor,Unemployed,Single,4,12131.78,41504.05,24,17.53,Education,706,6.6,2,41471.52,1,90.95,1,0,Own,2.8,0,2020-03-28
APP013112,39,Bachelor,Full-Time,Married,4,50000.0,500000.0,24,16.41,Personal,702,11.3,0,0.0,1,77.37,4,0,Own,4.2,0,2022-02-02
APP013113,18,Master,Full-Time,Single,2,32483.44,455283.2,60,13.06,Home,657,3.2,1,34479.06,5,71.58,2,0,Rent,3.5,0,2020-12-10
APP013114,20,Master,Full-Time,Married,2,50000.0,150051.23,36,14.0,Personal,563,17.9,2,153896.29,2,72.88,0,0,Rent,5.3,0,2023-11-19
APP013115,18,Master,Full-Time,Single,0,27836.92,233510.25,48,19.19,Home,531,5.6,1,74337.35,1,67.53,1,1,Rent,3.4,0,2023-02-28
APP013116,54,Bachelor,Full-Time,Single,0,39587.29,365481.89,60,18.7,Medical,716,10.9,0,0.0,4,52.46,0,0,Mortgage,4.6,0,2020-04-14
APP013117,50,Bachelor,Self-Employed,Divorced,0,26535.41,278924.43,24,11.65,Home,734,4.9,1,72998.58,0,95.41,1,0,Other,10.7,0,2022-06-25
APP013118,37,High School,Full-Time,Single,0,33924.61,365296.88,36,6.93,Personal,706,5.7,0,0.0,2,63.61,1,0,Mortgage,2.8,0,2020-04-27
APP013119,42,PhD,Full-Time,Single,5,50000.0,284755.18,60,5.8,Business,760,6.2,1,228496.33,3,82.26,0,0,Rent,7.5,0,2021-07-02
APP013120,53,Vocational,Self-Employed,Single,0,50000.0,241317.06,12,23.02,Debt Consolidation,712,5.4,2,175084.02,1,94.35,3,0,Rent,0.9,0,2021-04-10
